"No.","Time","Source","Destination","Protocol","Length","Info"
"203","5.228006900","10.35.99.145","216.239.34.223","TCP","1466","61240  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1412 [TCP PDU reassembled in 204]"
"204","5.228006900","10.35.99.145","216.239.34.223","TLSv1.3","386","Client Hello (SNI=oauthaccountmanager.googleapis.com)"
"205","5.228587000","10.35.99.145","216.239.34.223","TCP","1466","57302  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1412 [TCP PDU reassembled in 206]"
"206","5.228587000","10.35.99.145","216.239.34.223","TLSv1.2","386","Client Hello (SNI=oauthaccountmanager.googleapis.com)"
"207","5.229441800","10.35.99.145","142.251.221.163","TCP","1466","55017  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1412 [TCP PDU reassembled in 208]"
"208","5.229441800","10.35.99.145","142.251.221.163","TLSv1.3","477","Client Hello (SNI=clientservices.googleapis.com)"
"209","5.230325500","10.35.99.145","142.251.153.119","TCP","1466","62668  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1412 [TCP PDU reassembled in 210]"
"210","5.230325500","10.35.99.145","142.251.153.119","TLSv1.3","430","Client Hello (SNI=www.google.com)"
"211","5.231041700","10.35.99.145","216.239.34.223","TCP","1466","61581  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1412 [TCP PDU reassembled in 212]"
"212","5.231041700","10.35.99.145","216.239.34.223","TLSv1.2","450","Client Hello (SNI=oauthaccountmanager.googleapis.com)"
"213","5.231720500","10.35.99.145","216.239.34.223","TCP","1466","55561  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1412 [TCP PDU reassembled in 214]"
"214","5.231720500","10.35.99.145","216.239.34.223","TLSv1.2","418","Client Hello (SNI=oauthaccountmanager.googleapis.com)"
"215","5.242735100","10.35.99.145","142.251.153.119","TCP","66","64763  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"216","5.258164900","192.178.211.84","10.35.99.145","TCP","66","443  >  55057 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"217","5.258164900","192.178.211.84","10.35.99.145","TCP","66","443  >  56314 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"218","5.258361200","10.35.99.145","192.178.211.84","TCP","54","55057  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"219","5.258444700","10.35.99.145","192.178.211.84","TCP","54","56314  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"220","5.258873600","10.35.99.145","192.178.211.84","TCP","1466","55057  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1412 [TCP PDU reassembled in 221]"
"221","5.258873600","10.35.99.145","192.178.211.84","TLSv1.3","435","Client Hello (SNI=accounts.google.com)"
"222","5.259321000","10.35.99.145","192.178.211.84","TCP","1466","56314  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1412 [TCP PDU reassembled in 223]"
"223","5.259321000","10.35.99.145","192.178.211.84","TLSv1.3","403","Client Hello (SNI=accounts.google.com)"
"224","5.349187700","10.35.99.145","142.251.153.119","QUIC","1292","Initial, DCID=44894f3250476c7b, PKN: 4, PADDING, CRYPTO, PING, PADDING, PING, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PING, PADDING"
"225","5.367951200","216.239.34.223","10.35.99.145","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"226","5.367951200","216.239.34.223","10.35.99.145","TCP","2878","443  >  61240 [PSH, ACK] Seq=1413 Ack=1745 Win=268032 Len=2824 [TCP PDU reassembled in 227]"
"227","5.367951200","216.239.34.223","10.35.99.145","TLSv1.3","299","Application Data"
"228","5.368128100","10.35.99.145","216.239.34.223","TCP","54","61240  >  443 [ACK] Seq=1745 Ack=4482 Win=65280 Len=0"
"229","5.371533300","10.35.99.145","216.239.34.223","TLSv1.3","144","Change Cipher Spec, Application Data"
"230","5.372069900","10.35.99.145","216.239.34.223","TLSv1.3","146","Application Data"
"231","5.372220800","10.35.99.145","216.239.34.223","TCP","54","57302  >  443 [FIN, ACK] Seq=1745 Ack=1 Win=65280 Len=0"
"232","5.372370600","10.35.99.145","216.239.34.223","TCP","54","55561  >  443 [FIN, ACK] Seq=1777 Ack=1 Win=65280 Len=0"
"233","5.372641500","10.35.99.145","216.239.34.223","TCP","54","61581  >  443 [FIN, ACK] Seq=1809 Ack=1 Win=65280 Len=0"
"234","5.373546700","10.35.99.145","216.239.34.223","TLSv1.3","578","Application Data"
"235","5.373792900","10.35.99.145","216.239.34.223","TLSv1.3","120","Application Data"
"236","5.373910000","10.35.99.145","216.239.34.223","TLSv1.3","120","Application Data"
"237","5.373957400","10.35.99.145","216.239.34.223","TLSv1.3","120","Application Data"
"238","5.373984100","10.35.99.145","216.239.34.223","TLSv1.3","361","Application Data"
"239","5.374010000","10.35.99.145","216.239.34.223","TLSv1.3","360","Application Data"
"240","5.374032900","10.35.99.145","216.239.34.223","TLSv1.3","369","Application Data"
"241","5.374054300","10.35.99.145","216.239.34.223","TLSv1.3","359","Application Data"
"242","5.530108400","142.251.153.119","10.35.99.145","TCP","66","443  >  64763 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"243","5.530290700","10.35.99.145","142.251.153.119","TCP","54","64763  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"244","5.530420100","216.239.34.223","10.35.99.145","TCP","54","443  >  57302 [ACK] Seq=1 Ack=1746 Win=268032 Len=0"
"245","5.530420100","216.239.34.223","10.35.99.145","TCP","54","443  >  55561 [ACK] Seq=1 Ack=1778 Win=65280 Len=0"
"246","5.530420100","216.239.34.223","10.35.99.145","TCP","54","443  >  61581 [ACK] Seq=1 Ack=1810 Win=268032 Len=0"
"247","5.530420100","216.239.34.223","10.35.99.145","SSL","2878","[TCP Previous segment not captured] , Continuation Data"
"248","5.530420100","216.239.34.223","10.35.99.145","SSL","2878","[TCP Previous segment not captured] , Continuation Data"
"249","5.530420100","216.239.34.223","10.35.99.145","SSL","297","Continuation Data"
"250","5.530420100","216.239.34.223","10.35.99.145","SSL","298","Continuation Data"
"251","5.530490100","10.35.99.145","216.239.34.223","TCP","66","[TCP Dup ACK 196#1] 57302  >  443 [ACK] Seq=1746 Ack=1 Win=65280 Len=0 SLE=1413 SRE=4237"
"252","5.530517600","10.35.99.145","216.239.34.223","TCP","66","[TCP Dup ACK 201#1] 61581  >  443 [ACK] Seq=1810 Ack=1 Win=65280 Len=0 SLE=1413 SRE=4237"
"253","5.530532400","10.35.99.145","216.239.34.223","TCP","66","[TCP Dup ACK 196#2] 57302  >  443 [ACK] Seq=1746 Ack=1 Win=65280 Len=0 SLE=1413 SRE=4480"
"254","5.530541500","10.35.99.145","216.239.34.223","TCP","66","[TCP Dup ACK 201#2] 61581  >  443 [ACK] Seq=1810 Ack=1 Win=65280 Len=0 SLE=1413 SRE=4481"
"255","5.532768200","10.35.99.145","142.251.153.119","TCP","1466","64763  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1412 [TCP PDU reassembled in 256]"
"256","5.532768200","10.35.99.145","142.251.153.119","TLSv1.2","398","Client Hello (SNI=www.google.com)"
"257","5.533719300","142.251.153.119","10.35.99.145","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"258","5.533948000","142.251.153.119","10.35.99.145","TCP","1466","443  >  62668 [PSH, ACK] Seq=1413 Ack=1789 Win=268032 Len=1412 [TCP PDU reassembled in 259]"
"259","5.533948000","142.251.153.119","10.35.99.145","TLSv1.3","1305","Application Data"
"260","5.533948000","216.239.34.223","10.35.99.145","SSL","1466","[TCP Previous segment not captured] , Continuation Data"
"261","5.533948000","216.239.34.223","10.35.99.145","SSL","1466","Continuation Data"
"262","5.533948000","192.178.211.84","10.35.99.145","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"263","5.533948000","192.178.211.84","10.35.99.145","TCP","1466","443  >  55057 [PSH, ACK] Seq=1413 Ack=1794 Win=268032 Len=1412 [TCP PDU reassembled in 567]"
"264","5.533948000","142.251.221.163","10.35.99.145","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"265","5.533948000","142.251.221.163","10.35.99.145","TCP","2878","443  >  55017 [PSH, ACK] Seq=1413 Ack=1836 Win=268032 Len=2824 [TCP PDU reassembled in 268]"
"266","5.533948000","216.239.34.223","10.35.99.145","SSL","298","Continuation Data"
"267","5.533948000","192.178.211.84","10.35.99.145","TCP","1207","[TCP Previous segment not captured] 443  >  55057 [PSH, ACK] Seq=4237 Ack=1794 Win=268032 Len=1153 [TCP PDU reassembled in 567]"
"268","5.533948000","142.251.221.163","10.35.99.145","TLSv1.3","292","Application Data"
"269","5.533948000","216.239.34.223","10.35.99.145","TCP","54","443  >  57302 [FIN, ACK] Seq=4480 Ack=1746 Win=268032 Len=0"
"270","5.533948000","216.239.34.223","10.35.99.145","TLSv1.3","1084","Application Data, Application Data"
"271","5.533948000","216.239.34.223","10.35.99.145","TCP","54","443  >  55561 [FIN, ACK] Seq=4481 Ack=1778 Win=268032 Len=0"
"272","5.533948000","216.239.34.223","10.35.99.145","TCP","54","443  >  61240 [ACK] Seq=5512 Ack=3262 Win=266752 Len=0"
"273","5.533948000","216.239.34.223","10.35.99.145","TCP","54","443  >  61581 [FIN, ACK] Seq=4481 Ack=1810 Win=268032 Len=0"
"274","5.533948000","216.239.34.223","10.35.99.145","TLSv1.3","85","Application Data"
"275","5.533948000","216.239.34.223","10.35.99.145","TCP","54","443  >  61240 [ACK] Seq=5543 Ack=3882 Win=266240 Len=0"
"276","5.534056600","10.35.99.145","216.239.34.223","TCP","66","[TCP Dup ACK 202#1] 55561  >  443 [ACK] Seq=1778 Ack=1 Win=65280 Len=0 SLE=1413 SRE=2825"
"277","5.534113000","10.35.99.145","216.239.34.223","TCP","66","[TCP Dup ACK 202#2] 55561  >  443 [ACK] Seq=1778 Ack=1 Win=65280 Len=0 SLE=1413 SRE=4237"
"278","5.534189100","10.35.99.145","216.239.34.223","TCP","66","[TCP Dup ACK 202#3] 55561  >  443 [ACK] Seq=1778 Ack=1 Win=65280 Len=0 SLE=1413 SRE=4481"
"279","5.534206900","10.35.99.145","192.178.211.84","TCP","66","55057  >  443 [ACK] Seq=1794 Ack=2825 Win=65280 Len=0 SLE=4237 SRE=5390"
"280","5.534225600","10.35.99.145","216.239.34.223","TCP","66","[TCP Dup ACK 196#3] 57302  >  443 [ACK] Seq=1746 Ack=1 Win=65280 Len=0 SLE=1413 SRE=4480"
"281","5.534257000","10.35.99.145","216.239.34.223","TCP","66","[TCP Dup ACK 202#4] 55561  >  443 [ACK] Seq=1778 Ack=1 Win=65280 Len=0 SLE=1413 SRE=4481"
"282","5.534274100","10.35.99.145","216.239.34.223","TCP","66","[TCP Dup ACK 201#3] 61581  >  443 [ACK] Seq=1810 Ack=1 Win=65280 Len=0 SLE=1413 SRE=4481"
"283","5.534297200","10.35.99.145","142.251.153.119","TCP","54","62668  >  443 [ACK] Seq=1789 Ack=4076 Win=65280 Len=0"
"284","5.534310500","10.35.99.145","142.251.221.163","TCP","54","55017  >  443 [ACK] Seq=1836 Ack=4475 Win=65280 Len=0"
"285","5.534320300","10.35.99.145","216.239.34.223","TCP","54","61240  >  443 [ACK] Seq=3882 Ack=5543 Win=64256 Len=0"
"286","5.535268200","10.35.99.145","216.239.34.223","TLSv1.3","85","Application Data"
"287","5.536022600","10.35.99.145","142.251.153.119","TLSv1.3","128","Change Cipher Spec, Application Data"
"288","5.536429500","10.35.99.145","142.251.153.119","TCP","54","64763  >  443 [FIN, ACK] Seq=1757 Ack=1 Win=65280 Len=0"
"289","5.536786200","10.35.99.145","142.251.153.119","TLSv1.3","146","Application Data"
"290","5.537585000","10.35.99.145","142.251.153.119","TCP","1466","62668  >  443 [ACK] Seq=1955 Ack=4076 Win=65280 Len=1412 [TCP PDU reassembled in 291]"
"291","5.537585000","10.35.99.145","142.251.153.119","TLSv1.3","924","Application Data"
"292","5.538295400","10.35.99.145","142.251.153.119","TLSv1.3","140","Application Data"
"293","5.538441500","10.35.99.145","142.251.153.119","TLSv1.3","147","Application Data"
"294","5.538588600","10.35.99.145","142.251.153.119","TLSv1.3","228","Application Data"
"295","5.539143100","10.35.99.145","142.251.221.163","TLSv1.3","144","Change Cipher Spec, Application Data"
"296","5.539454100","10.35.99.145","142.251.221.163","TLSv1.3","146","Application Data"
"297","5.539642900","10.35.99.145","142.251.221.163","TLSv1.3","422","Application Data"
"298","5.561781100","10.35.99.145","142.251.153.119","QUIC","1292","Initial, DCID=7b686a5f421aadfb, PKN: 1, PING, CRYPTO, PING, PADDING, PING, PING, CRYPTO, PING, CRYPTO, PING, CRYPTO, PING, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO"
"299","5.561924800","10.35.99.145","142.251.153.119","QUIC","1292","Initial, DCID=7b686a5f421aadfb, PKN: 2, CRYPTO, PING, PADDING, PING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, PING, CRYPTO, CRYPTO"
"300","5.562400600","10.35.99.145","142.251.153.119","TCP","66","50330  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"301","5.567235200","10.35.99.145","150.171.22.11","TCP","66","[TCP Port numbers reused] 52039  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"302","5.576250300","216.239.34.223","10.35.99.145","TLSv1.3","420","Application Data"
"303","5.576250300","216.239.34.223","10.35.99.145","TLSv1.3","435","Application Data"
"304","5.576250300","216.239.34.223","10.35.99.145","TLSv1.3","85","Application Data"
"305","5.576250300","216.239.34.223","10.35.99.145","TLSv1.3","199","Application Data"
"306","5.576250300","216.239.34.223","10.35.99.145","TLSv1.3","505","Application Data"
"307","5.576250300","216.239.34.223","10.35.99.145","TLSv1.3","85","Application Data"
"308","5.576250300","216.239.34.223","10.35.99.145","TLSv1.3","181","Application Data"
"309","5.576250300","216.239.34.223","10.35.99.145","TLSv1.3","456","Application Data"
"310","5.576250300","216.239.34.223","10.35.99.145","TLSv1.3","85","Application Data"
"311","5.576250300","192.178.211.84","10.35.99.145","TLSv1.3","2974","Server Hello, Change Cipher Spec"
"312","5.576475300","10.35.99.145","216.239.34.223","TCP","54","61240  >  443 [ACK] Seq=3913 Ack=7508 Win=65280 Len=0"
"313","5.576564100","10.35.99.145","192.178.211.84","TCP","54","56314  >  443 [ACK] Seq=1762 Ack=2921 Win=65280 Len=0"
"314","5.576634700","192.178.211.84","10.35.99.145","TCP","1514","443  >  56314 [ACK] Seq=2921 Ack=1762 Win=268032 Len=1460 [TCP PDU reassembled in 316]"
"315","5.576634700","216.239.34.223","10.35.99.145","TLSv1.3","182","Application Data"
"316","5.576634700","192.178.211.84","10.35.99.145","TLSv1.3","1064","Application Data"
"317","5.576634700","216.239.34.223","10.35.99.145","TLSv1.3","466","Application Data"
"318","5.576634700","216.239.34.223","10.35.99.145","TLSv1.3","85","Application Data"
"319","5.576685200","10.35.99.145","216.239.34.223","TCP","54","61240  >  443 [ACK] Seq=3913 Ack=8079 Win=64768 Len=0"
"320","5.576703800","10.35.99.145","192.178.211.84","TCP","54","56314  >  443 [ACK] Seq=1762 Ack=5391 Win=65280 Len=0"
"321","5.579240300","10.35.99.145","216.239.34.223","TLSv1.3","93","Application Data"
"322","5.583522800","10.35.99.145","192.178.211.84","TLSv1.3","128","Change Cipher Spec, Application Data"
"323","5.584366300","10.35.99.145","192.178.211.84","TLSv1.3","146","Application Data"
"324","5.584516400","10.35.99.145","192.178.211.84","TCP","54","55057  >  443 [FIN, ACK] Seq=1794 Ack=2825 Win=65280 Len=0"
"325","5.585013200","10.35.99.145","192.178.211.84","TCP","1466","56314  >  443 [ACK] Seq=1928 Ack=5391 Win=65280 Len=1412 [TCP PDU reassembled in 327]"
"326","5.585013200","10.35.99.145","192.178.211.84","TCP","1466","56314  >  443 [ACK] Seq=3340 Ack=5391 Win=65280 Len=1412 [TCP PDU reassembled in 327]"
"327","5.585013200","10.35.99.145","192.178.211.84","TLSv1.3","877","Application Data"
"328","5.585193700","10.35.99.145","192.178.211.84","TCP","1466","56314  >  443 [ACK] Seq=5575 Ack=5391 Win=65280 Len=1412 [TCP PDU reassembled in 330]"
"329","5.585193700","10.35.99.145","192.178.211.84","TCP","1466","56314  >  443 [ACK] Seq=6987 Ack=5391 Win=65280 Len=1412 [TCP PDU reassembled in 330]"
"330","5.585193700","10.35.99.145","192.178.211.84","TLSv1.3","879","Application Data"
"331","5.711902500","10.35.99.145","10.35.99.221","DNS","73","Standard query 0xb14b HTTPS data.iana.org"
"332","5.712223200","10.35.99.145","10.35.99.221","DNS","73","Standard query 0x4eb5 A data.iana.org"
"333","5.720362500","216.239.34.223","10.35.99.145","TCP","1466","[TCP Retransmission] 443  >  57302 [ACK] Seq=1 Ack=1746 Win=268032 Len=1412"
"334","5.720362500","216.239.34.223","10.35.99.145","TCP","1466","[TCP Retransmission] 443  >  61581 [ACK] Seq=1 Ack=1810 Win=268032 Len=1412"
"335","5.720362500","216.239.34.223","10.35.99.145","TCP","1466","[TCP Retransmission] 443  >  55561 [ACK] Seq=1 Ack=1778 Win=268032 Len=1412"
"336","5.720362500","142.251.153.119","10.35.99.145","TCP","54","443  >  62668 [ACK] Seq=4076 Ack=1955 Win=268032 Len=0"
"337","5.720362500","142.251.153.119","10.35.99.145","TLSv1.3","1070","Application Data, Application Data"
"338","5.720362500","142.251.153.119","10.35.99.145","TLSv1.3","85","Application Data"
"339","5.720362500","142.251.153.119","10.35.99.145","TCP","54","443  >  62668 [ACK] Seq=5123 Ack=4237 Win=265984 Len=0"
"340","5.720518200","10.35.99.145","216.239.34.223","TCP","54","57302  >  443 [RST, ACK] Seq=1746 Ack=4480 Win=0 Len=0"
"341","5.720622000","10.35.99.145","216.239.34.223","TCP","54","61581  >  443 [RST, ACK] Seq=1810 Ack=4481 Win=0 Len=0"
"342","5.720660900","10.35.99.145","216.239.34.223","TCP","54","55561  >  443 [RST, ACK] Seq=1778 Ack=4481 Win=0 Len=0"
"343","5.720710700","10.35.99.145","142.251.153.119","TCP","54","62668  >  443 [ACK] Seq=4590 Ack=5123 Win=64256 Len=0"
"344","5.720780800","142.251.221.163","10.35.99.145","TLSv1.3","1074","Application Data, Application Data"
"345","5.720780800","142.251.221.163","10.35.99.145","TLSv1.3","85","Application Data"
"346","5.720780800","216.239.34.223","10.35.99.145","TCP","54","443  >  61240 [ACK] Seq=8079 Ack=3913 Win=266240 Len=0"
"347","5.720780800","142.251.153.119","10.35.99.145","TCP","54","443  >  62668 [ACK] Seq=5123 Ack=4590 Win=265728 Len=0"
"348","5.720780800","142.251.221.163","10.35.99.145","TCP","54","443  >  55017 [ACK] Seq=5526 Ack=2386 Win=267776 Len=0"
"349","5.720828000","10.35.99.145","142.251.221.163","TCP","54","55017  >  443 [ACK] Seq=2386 Ack=5526 Win=64256 Len=0"
"350","5.721232100","142.251.153.119","10.35.99.145","SSL","1466","[TCP Previous segment not captured] , Continuation Data"
"351","5.721232100","142.251.153.119","10.35.99.145","SSL","1306","Continuation Data"
"352","5.721232100","142.251.153.119","10.35.99.145","TCP","54","443  >  64763 [FIN, ACK] Seq=4077 Ack=1758 Win=268032 Len=0"
"353","5.721272200","10.35.99.145","142.251.153.119","TCP","66","[TCP Dup ACK 243#1] 64763  >  443 [ACK] Seq=1758 Ack=1 Win=65280 Len=0 SLE=1413 SRE=2825"
"354","5.721311300","10.35.99.145","142.251.153.119","TCP","66","[TCP Dup ACK 243#2] 64763  >  443 [ACK] Seq=1758 Ack=1 Win=65280 Len=0 SLE=1413 SRE=4077"
"355","5.721325800","10.35.99.145","142.251.153.119","TCP","66","[TCP Dup ACK 243#3] 64763  >  443 [ACK] Seq=1758 Ack=1 Win=65280 Len=0 SLE=1413 SRE=4077"
"356","5.721386900","142.251.153.119","10.35.99.145","TLSv1.3","680","Application Data"
"357","5.721386900","142.251.153.119","10.35.99.145","TLSv1.3","281","Application Data"
"358","5.721386900","142.251.153.119","10.35.99.145","TLSv1.3","85","Application Data"
"359","5.721386900","142.251.153.119","10.35.99.145","TLSv1.3","93","Application Data"
"360","5.721386900","142.251.153.119","10.35.99.145","TLSv1.3","164","Application Data"
"361","5.721386900","142.251.153.119","10.35.99.145","TLSv1.3","108","Application Data"
"362","5.721386900","142.251.153.119","10.35.99.145","TLSv1.3","85","Application Data"
"363","5.721386900","142.251.153.119","10.35.99.145","TCP","66","443  >  50330 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"364","5.721386900","142.251.153.119","10.35.99.145","TLSv1.3","461","Application Data"
"365","5.721386900","142.251.153.119","10.35.99.145","TLSv1.3","512","Application Data"
"366","5.721386900","142.251.153.119","10.35.99.145","TLSv1.3","117","Application Data, Application Data"
"367","5.721386900","216.239.34.223","10.35.99.145","TCP","54","443  >  61240 [ACK] Seq=8079 Ack=3952 Win=266240 Len=0"
"368","5.721386900","142.251.153.119","10.35.99.145","TLSv1.3","142","Application Data"
"369","5.721386900","142.251.153.119","10.35.99.145","TLSv1.3","5702","Application Data, Application Data, Application Data, Application Data"
"370","5.721386900","150.171.22.11","10.35.99.145","TCP","66","443  >  52039 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"371","5.721386900","142.251.153.119","10.35.99.145","TLSv1.3","2878","Application Data, Application Data"
"372","5.721386900","192.178.211.84","10.35.99.145","TCP","54","443  >  55057 [FIN, ACK] Seq=5390 Ack=1795 Win=268032 Len=0"
"373","5.721481200","10.35.99.145","142.251.221.163","TLSv1.3","85","Application Data"
"374","5.721602600","10.35.99.145","192.178.211.84","TCP","66","[TCP Dup ACK 279#1] 55057  >  443 [ACK] Seq=1795 Ack=2825 Win=65280 Len=0 SLE=4237 SRE=5390"
"375","5.721626200","10.35.99.145","142.251.153.119","TLSv1.3","85","Application Data"
"376","5.721638000","10.35.99.145","142.251.153.119","TCP","54","50330  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
